"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"MMP7",9.73454130704931e-08,3.84276486543935,0.333,0,0.00288473397093099,"MMP7"
"MUC16",9.73454130704931e-08,4.15842304726953,0.333,0,0.00288473397093099,"MUC16"
"PITX1",9.73454130704931e-08,3.30665671822002,0.333,0,0.00288473397093099,"PITX1"
"PTGFRN",9.73454130704931e-08,3.84907735953347,0.333,0,0.00288473397093099,"PTGFRN"
"SFTPB",9.73454130704931e-08,6.17357941049149,0.333,0,0.00288473397093099,"SFTPB"
"SGMS2",9.73454130704931e-08,4.1912558019007,0.333,0,0.00288473397093099,"SGMS2"
"SIX1",9.73454130704931e-08,3.82172988010703,0.333,0,0.00288473397093099,"SIX1"
"STAB1",9.73454130704931e-08,4.75380321853071,0.333,0,0.00288473397093099,"STAB1"
"TMEM92",9.73454130704931e-08,4.12550708653649,0.333,0,0.00288473397093099,"TMEM92"
"TUSC3",9.73454130704931e-08,4.29290709469485,0.333,0,0.00288473397093099,"TUSC3"
"SNX21",9.8832849725429e-08,3.29052052808234,0.373,0.013,0.00292881266876336,"SNX21"
"SOCS6",1.03173848810125e-07,2.50972097270577,0.373,0.013,0.00305745383563923,"SOCS6"
"C6orf132",1.07699134335272e-07,3.35753283859073,0.373,0.013,0.00319155614689144,"C6orf132"
"ERBB2",1.07699134335272e-07,3.59689019517402,0.373,0.013,0.00319155614689144,"ERBB2"
"B4GALT5",1.12476679509915e-07,2.95429846560964,0.569,0.107,0.00333313392059683,"B4GALT5"
"GALNT7",1.13187784396733e-07,2.13643472395319,0.49,0.067,0.00335420680281279,"GALNT7"
"KDELR3",1.14026956964582e-07,2.20937815760603,0.431,0.04,0.00337907484268841,"KDELR3"
"IFITM3",1.18143523945524e-07,2.17500797556946,0.784,0.453,0.00350106518860165,"IFITM3"
"CYSTM1",1.20327141610792e-07,2.26580461391068,0.647,0.253,0.00356577451449422,"CYSTM1"
"RP11-670E13.6",1.20577333178638e-07,3.41203626334643,0.392,0.027,0.00357318869141576,"RP11-670E13.6"
"ETS2",1.21289136191216e-07,3.0975989143555,0.569,0.133,0.00359428226189048,"ETS2"
"SERPING1",1.26253257187489e-07,3.17963048125121,0.49,0.067,0.00374138902349404,"SERPING1"
"VSIG4",1.30891598016358e-07,4.87147091451644,0.392,0.027,0.00387884161561676,"VSIG4"
"APOE",1.3810618180966e-07,2.02381547090344,0.824,0.333,0.00409263859174747,"APOE"
"S100A16",1.44994278346245e-07,4.71369777629974,0.412,0.04,0.00429676044451263,"S100A16"
"ASCL2",1.47979847900351e-07,3.99876164075835,0.392,0.027,0.004385234812679,"ASCL2"
"CDS1",1.5632075866266e-07,3.73183667784743,0.353,0.013,0.00463240936220925,"CDS1"
"EVA1B",1.64006268876473e-07,3.31413604524049,0.451,0.053,0.00486016177188541,"EVA1B"
"JUP",1.66128266188399e-07,3.3941334762242,0.49,0.08,0.00492304504022703,"JUP"
"CTNNA1",1.67098703383496e-07,2.22771600633524,0.627,0.213,0.00495180297606652,"CTNNA1"
"KLF5",1.70270303474605e-07,2.11910934484844,0.451,0.053,0.00504579017316645,"KLF5"
"GOLIM4",1.75505021878541e-07,3.29163995285836,0.471,0.067,0.00520091581834869,"GOLIM4"
"HES4",1.76819275411531e-07,2.27984422886715,0.51,0.08,0.0052398624075453,"HES4"
"C3orf14",1.80017331260287e-07,1.74972765770171,0.529,0.107,0.00533463359456735,"C3orf14"
"SLC9A3R2",1.81361517484218e-07,2.60054924131288,0.392,0.027,0.00537446720912733,"SLC9A3R2"
"TUBA1C",1.92492463378245e-07,2.17537886374299,0.745,0.32,0.00570432165975091,"TUBA1C"
"RBFOX2",1.9395615508756e-07,2.79695548595536,0.353,0.013,0.00574769669986475,"RBFOX2"
"FRMD4B",1.9685005548208e-07,1.36652358363799,0.529,0.093,0.00583345454415596,"FRMD4B"
"TP53I3",1.98204902469141e-07,2.16275391976466,0.471,0.08,0.00587360407977052,"TP53I3"
"CYP1B1",2.02469888973882e-07,4.29365350459494,0.353,0.013,0.00599999268985201,"CYP1B1"
"SERPINH1",2.1078220298168e-07,2.4779434577014,0.529,0.093,0.00624631980315911,"SERPINH1"
"C8orf4",2.20594009812491e-07,5.12652923396916,0.353,0.013,0.00653708288678335,"C8orf4"
"ADGRG1",2.21066324045322e-07,3.25835338515145,0.451,0.053,0.00655107944675906,"ADGRG1"
"FCER1G",2.24089873625669e-07,2.18370080976866,0.765,0.36,0.00664067931502309,"FCER1G"
"PLXNB2",2.43056987330313e-07,3.00309009726428,0.549,0.133,0.00720275076254651,"PLXNB2"
"BCAM",2.50595097032166e-07,3.97839224624401,0.412,0.04,0.0074261351054512,"BCAM"
"PLBD1",2.53459997553149e-07,3.09026925751123,0.431,0.053,0.00751103356749001,"PLBD1"
"KIF1B",2.58535714808132e-07,2.9731835316937,0.529,0.093,0.00766144737262419,"KIF1B"
"AGR3",2.59380875148535e-07,5.21139104695803,0.314,0,0.00768649285415168,"AGR3"
"ATP9A",2.59380875148535e-07,3.86470293224883,0.314,0,0.00768649285415168,"ATP9A"
"CAPN8",2.59380875148535e-07,4.16795184748092,0.314,0,0.00768649285415168,"CAPN8"
"CCDC64B",2.59380875148535e-07,3.91983634500816,0.314,0,0.00768649285415168,"CCDC64B"
"CP",2.59380875148535e-07,5.13889453810702,0.314,0,0.00768649285415168,"CP"
"DNALI1",2.59380875148535e-07,3.44158600283152,0.314,0,0.00768649285415168,"DNALI1"
"EHD2",2.59380875148535e-07,3.17416884500547,0.314,0,0.00768649285415168,"EHD2"
"EPHB4",2.59380875148535e-07,2.93485117391865,0.314,0,0.00768649285415168,"EPHB4"
"IRX3",2.59380875148535e-07,4.28854597551752,0.314,0,0.00768649285415168,"IRX3"
