"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"IFITM3",3.65230258309544e-08,-2.26757654456916,0.587,0.906,0.0010823233474745,"IFITM3"
"PLTP",3.88317706396165e-08,-4.68837890309074,0.043,0.594,0.00115074069113439,"PLTP"
"C1QA",3.94490023774884e-08,-3.08291849672382,0.239,0.844,0.00116903173645449,"C1QA"
"CTTN",3.97836898448315e-08,-4.76212088760346,0,0.531,0.00117894986486174,"CTTN"
"TM4SF1",3.97836898448315e-08,-5.6741782632893,0,0.531,0.00117894986486174,"TM4SF1"
"VCAN",3.97836898448315e-08,-5.73782731737943,0,0.531,0.00117894986486174,"VCAN"
"KIF1B",4.19031666823648e-08,-4.1907800826109,0.022,0.562,0.0012417584414652,"KIF1B"
"FCGR2A",6.9961181209225e-08,-3.78508190502833,0.109,0.688,0.00207322964395417,"FCGR2A"
"PLAUR",7.02001468320008e-08,-2.83432048481499,0.217,0.812,0.00208031115121951,"PLAUR"
"SERPINA1",7.98567342114987e-08,-4.09125026040349,0.13,0.688,0.00236647446162355,"SERPINA1"
"MDK",8.38024106437604e-08,-4.02271242924211,0.152,0.688,0.0024834006370172,"MDK"
"EREG",9.98626310731724e-08,-4.07800567609715,0.043,0.594,0.00295932920922239,"EREG"
"SCD",1.08181603508129e-07,-3.70217900901695,0.087,0.625,0.00320585363835989,"SCD"
"PDXK",1.08268326499956e-07,-3.3786035836522,0.239,0.812,0.00320842358749969,"PDXK"
"LGALS3",1.10567063973042e-07,-2.25596072077493,0.391,0.938,0.00327654437377713,"LGALS3"
"HSPA1B",1.18335617203212e-07,2.56605460915665,0.957,0.594,0.0035067576802,"HSPA1B"
"CEACAM6",1.21635892184191e-07,-6.10489875822659,0,0.5,0.00360455802898631,"CEACAM6"
"ELF3",1.21635892184191e-07,-5.62800281375746,0,0.5,0.00360455802898631,"ELF3"
"MUC1",1.21635892184191e-07,-5.1770199562572,0,0.5,0.00360455802898631,"MUC1"
"NAPSA",1.21635892184191e-07,-6.05356737810761,0,0.5,0.00360455802898631,"NAPSA"
"OLR1",1.21635892184191e-07,-5.02447840474967,0,0.5,0.00360455802898631,"OLR1"
"PPIC",1.21635892184191e-07,-4.48551904080948,0,0.5,0.00360455802898631,"PPIC"
"RSAD2",1.21635892184191e-07,-4.29676830370729,0,0.5,0.00360455802898631,"RSAD2"
"SLPI",1.21635892184191e-07,-5.64642104217866,0,0.5,0.00360455802898631,"SLPI"
"ITPRIPL2",1.23447390959156e-07,-3.64588080089771,0.043,0.562,0.00365823998368362,"ITPRIPL2"
"EMP1",1.2895429615664e-07,-4.1532216742381,0.022,0.562,0.00382143161230586,"EMP1"
"SLC25A19",1.36840370626057e-07,-2.63006141631909,0.174,0.75,0.00405512754313258,"SLC25A19"
"APOE",1.46761575277626e-07,-2.53993285678234,0.326,0.938,0.00434913252177718,"APOE"
"IGHA1",1.58620123639745e-07,2.78400282364741,0.87,0.406,0.00470054874394022,"IGHA1"
"CDCP1",2.04000366351496e-07,-3.84620009706199,0.043,0.562,0.00604534685646022,"CDCP1"
"TNFRSF12A",2.12402003755003e-07,-4.59766547336861,0.022,0.531,0.00629432097927577,"TNFRSF12A"
"C1QB",2.14206521890657e-07,-3.28710050344782,0.217,0.75,0.00634779606970772,"C1QB"
"S100A9",2.18851354626307e-07,-3.62129479764084,0.239,0.75,0.00648544104299597,"S100A9"
"ALCAM",2.86427943169412e-07,-3.91141852811246,0.065,0.594,0.00848800566788235,"ALCAM"
"GPNMB",3.03988356428124e-07,-2.91283708166444,0.13,0.75,0.00900839095439103,"GPNMB"
"SLC16A3",3.14421168995309e-07,-2.519628338815,0.304,0.812,0.00931755692200699,"SLC16A3"
"IL1B",3.32450855293888e-07,-3.59790357740882,0.13,0.656,0.00985184864577909,"IL1B"
"GOLM1",3.62463125520059e-07,-4.97511129074318,0,0.469,0.0107412322616614,"GOLM1"
"GPRC5A",3.62463125520059e-07,-4.38677897042379,0,0.469,0.0107412322616614,"GPRC5A"
"FCGR3A",3.9729394459862e-07,-3.82007331395331,0.109,0.625,0.0117734087542355,"FCGR3A"
"RAPGEF2",4.09930227216176e-07,-2.75164798674907,0.022,0.531,0.0121478723533241,"RAPGEF2"
"IL1RN",4.28500972542005e-07,-5.45134992272856,0.022,0.5,0.0126981978203098,"IL1RN"
"TMEM51",4.61230410298614e-07,-4.16872572975058,0.022,0.5,0.0136681019787891,"TMEM51"
"B3GNT5",4.71522720705513e-07,-4.23207888996869,0.043,0.531,0.0139731043053872,"B3GNT5"
"CDC42EP1",5.05891324131585e-07,-4.08218962593967,0.043,0.531,0.0149915834993154,"CDC42EP1"
"CYSTM1",5.72032667221408e-07,-2.27150518926113,0.348,0.844,0.0169516160604392,"CYSTM1"
"C3orf14",6.07702479966362e-07,-3.63161757730252,0.065,0.562,0.0180086552913232,"C3orf14"
"IRAK3",6.24111892011631e-07,-4.06054157854847,0.043,0.531,0.0184949318078727,"IRAK3"
"MSR1",6.69131343186752e-07,-4.59046962360313,0.043,0.531,0.0198290382239962,"MSR1"
"SEPT1",7.18421440664061e-07,1.85207773502481,0.957,0.625,0.0212897009726388,"SEPT1"
"CD151",7.43299686319037e-07,-2.17231684510516,0.261,0.781,0.0220269429043784,"CD151"
"CTSD",7.84275050567562e-07,-1.91268635676393,0.696,0.969,0.0232412068485191,"CTSD"
"CXCL3",7.94477352887023e-07,-4.82691046984104,0.065,0.562,0.023543541875454,"CXCL3"
"MAFB",7.99653300270172e-07,-3.74542115417501,0.152,0.656,0.0236969259002063,"MAFB"
"CLEC7A",7.99975514233962e-07,-2.8541355427736,0.174,0.688,0.0237064743888092,"CLEC7A"
"VSIG4",8.23758300502436e-07,-4.8831227759295,0.043,0.531,0.0244112534770892,"VSIG4"
"JUP",8.55407086993351e-07,-3.25473216929007,0.087,0.594,0.025349133615961,"JUP"
"HES4",8.82557915543394e-07,-3.98540311841615,0.043,0.531,0.0261537212692129,"HES4"
"APLP2",9.02287784978406e-07,-2.14600336148055,0.522,0.875,0.0267383962200501,"APLP2"
"CD68",9.04631292566213e-07,-2.27386468213923,0.391,0.875,0.0268078437239071,"CD68"
"IFIH1",9.38287478718692e-07,-3.02198662443108,0.109,0.656,0.0278052111443497,"IFIH1"
"CCL3",9.97832588961996e-07,-2.34639909156265,0.457,0.938,0.0295697709412998,"CCL3"
"MS4A4A",1.02907882840789e-06,-3.8554428699932,0.13,0.625,0.0304957220010394,"MS4A4A"
"CLDN4",1.05366321746849e-06,-5.2839971564049,0,0.438,0.0312242557864612,"CLDN4"
"CXCL17",1.05366321746849e-06,-5.25544376973076,0,0.438,0.0312242557864612,"CXCL17"
"DHCR24",1.05366321746849e-06,-4.72526969163692,0,0.438,0.0312242557864612,"DHCR24"
"MAL2",1.05366321746849e-06,-5.32421766517491,0,0.438,0.0312242557864612,"MAL2"
"MCEMP1",1.05366321746849e-06,-4.71289996638556,0,0.438,0.0312242557864612,"MCEMP1"
"MYO1B",1.05366321746849e-06,-3.35355688695721,0,0.438,0.0312242557864612,"MYO1B"
"OSMR",1.05366321746849e-06,-3.74712696551207,0,0.438,0.0312242557864612,"OSMR"
"PRRG4",1.05366321746849e-06,-4.08589845678382,0,0.438,0.0312242557864612,"PRRG4"
"RAB25",1.05366321746849e-06,-4.36230269653547,0,0.438,0.0312242557864612,"RAB25"
"SMIM22",1.05366321746849e-06,-4.83921148752863,0,0.438,0.0312242557864612,"SMIM22"
"CST3",1.05667902420805e-06,-2.07516314630915,0.478,0.938,0.0313136262033815,"CST3"
"CD276",1.18177931080802e-06,-3.10024261273288,0.065,0.562,0.0350208480964848,"CD276"
"RHOBTB3",1.18177931080802e-06,-3.20193218571288,0.065,0.562,0.0350208480964848,"RHOBTB3"
"ANXA2",1.26593580682408e-06,-1.82939519814025,0.63,0.938,0.0375147416994246,"ANXA2"
"SDC4",1.34726628039953e-06,-3.61739228503657,0.065,0.562,0.0399248889533596,"SDC4"
"PANX1",1.35969658114942e-06,-2.66039303927289,0.022,0.5,0.040293248485782,"PANX1"
"BST1",1.41089935747884e-06,-3.77259312436652,0.043,0.5,0.0418105915595278,"BST1"
"GPD2",1.41089935747884e-06,-3.34999603362458,0.043,0.5,0.0418105915595278,"GPD2"
"SMPDL3A",1.41339170328983e-06,-3.9713926003071,0.022,0.469,0.0418844497352908,"SMPDL3A"
"CSTA",1.43728238981555e-06,-3.05655328184499,0.217,0.719,0.0425924263397941,"CSTA"
"ERRFI1",1.51159158494488e-06,-4.35525547017995,0.043,0.5,0.0447945050282564,"ERRFI1"
"CXCL1",1.51907722104876e-06,-4.81201952424626,0.022,0.469,0.045016334368559,"CXCL1"
"VEGFA",1.53492336716051e-06,-2.84749929338504,0.065,0.562,0.0454859190624345,"VEGFA"
"ADAP2",1.54849920654367e-06,-3.67616921668833,0.13,0.656,0.045888225486715,"ADAP2"
"MT1E",1.54849920654367e-06,-3.15525895186321,0.13,0.656,0.045888225486715,"MT1E"
"TRAC",1.56797312192837e-06,1.60050306918367,1,0.75,0.0464653154952253,"TRAC"
"TMEM176B",1.60120886431907e-06,-3.13762563146421,0.196,0.688,0.0474502234852313,"TMEM176B"
"ABCA1",1.61678409809026e-06,-3.36334621509677,0.087,0.594,0.0479117799628067,"ABCA1"
"SLC11A1",1.73409623075458e-06,-4.56054951585761,0.043,0.5,0.0513882077021812,"SLC11A1"
"C19orf33",1.7536941131941e-06,-4.57182255231511,0.022,0.469,0.0519689713503941,"C19orf33"
"SFTA2",1.7536941131941e-06,-4.31095677665589,0.022,0.469,0.0519689713503941,"SFTA2"
"EIF4EBP1",1.8731888149184e-06,-2.52773536698256,0.326,0.812,0.0555100773412918,"EIF4EBP1"
"CYP1B1",2.17201829494168e-06,-3.7406126272563,0.022,0.469,0.0643655901523019,"CYP1B1"
"GNS",2.21150299478965e-06,-3.0407657083166,0.13,0.656,0.0655356797475965,"GNS"
"SOX4",2.25389100239273e-06,-2.7818074285007,0.196,0.688,0.0667918059649062,"SOX4"
"NRP2",2.40270601779357e-06,-2.93714596399137,0.087,0.562,0.0712017901312948,"NRP2"
"CYBB",2.53770260997674e-06,-2.2418615889361,0.261,0.75,0.0752022791440507,"CYBB"
"TRIP6",2.63631249404497e-06,-2.49740962533699,0.109,0.594,0.0781244844485288,"TRIP6"
"KLF10",2.6601292407619e-06,-2.35579158949153,0.196,0.75,0.0788302699207382,"KLF10"
"FNIP2",2.86677272919848e-06,-2.80684746505364,0.13,0.625,0.0849539430570676,"FNIP2"
"P2RY6",2.8808974199278e-06,-3.35088680631686,0.022,0.469,0.0853725141421403,"P2RY6"
"SDSL",2.89938925598441e-06,-3.80264558213079,0.087,0.562,0.0859205012118419,"SDSL"
"ENAH",2.99074512989729e-06,-3.85677179680602,0,0.406,0.0886277411793762,"ENAH"
"FAM20A",2.99074512989729e-06,-4.37473785194547,0,0.406,0.0886277411793762,"FAM20A"
"FCGR1B",2.99074512989729e-06,-4.85271145043335,0,0.406,0.0886277411793762,"FCGR1B"
"KIAA1522",2.99074512989729e-06,-3.24636005864116,0,0.406,0.0886277411793762,"KIAA1522"
"KRT7",2.99074512989729e-06,-5.77565946459717,0,0.406,0.0886277411793762,"KRT7"
"KRT8",2.99074512989729e-06,-5.81989676326996,0,0.406,0.0886277411793762,"KRT8"
"MALL",2.99074512989729e-06,-4.81675777731895,0,0.406,0.0886277411793762,"MALL"
"NKX2-1",2.99074512989729e-06,-4.47324076350734,0,0.406,0.0886277411793762,"NKX2-1"
"PDZK1IP1",2.99074512989729e-06,-4.61624462848257,0,0.406,0.0886277411793762,"PDZK1IP1"
"PLS3",2.99074512989729e-06,-4.08020057740422,0,0.406,0.0886277411793762,"PLS3"
"SFTA3",2.99074512989729e-06,-4.542730903032,0,0.406,0.0886277411793762,"SFTA3"
"TMC4",2.99074512989729e-06,-3.65880358927314,0,0.406,0.0886277411793762,"TMC4"
"YES1",2.99074512989729e-06,-4.23512628765822,0,0.406,0.0886277411793762,"YES1"
"CD3E",2.99288562929534e-06,1.58342820345788,0.978,0.75,0.088691172738538,"CD3E"
"NAMPT",3.03302425222632e-06,-1.79515117820769,0.5,0.906,0.0898806406904748,"NAMPT"
"TYROBP",3.24476558702523e-06,-1.76546991730095,0.522,0.938,0.0961553834059056,"TYROBP"
"WBP5",3.37932578536208e-06,-3.00475697208655,0.065,0.531,0.10014294032342,"WBP5"
"IFI44",3.52889774594875e-06,-2.02513167414207,0.304,0.875,0.104575355803445,"IFI44"
"APOC1",3.60967455336874e-06,-2.21618215553235,0.5,0.875,0.106969095714529,"APOC1"
"UPP1",3.71607709790259e-06,-2.55151448788949,0.348,0.812,0.110122228719245,"UPP1"
"G0S2",3.82228571142153e-06,-3.5164131161311,0.174,0.656,0.113269614772266,"G0S2"
"CNN3",3.89263494455777e-06,-3.46095908682411,0.043,0.5,0.115354343947025,"CNN3"
"TRBC1",4.49863968510263e-06,1.68699278989847,0.913,0.719,0.133312688428331,"TRBC1"
"GCNT1",4.52768794176158e-06,-3.36667089148979,0.022,0.438,0.134173504466163,"GCNT1"
"PAPSS2",4.52768794176158e-06,-3.65296309669726,0.022,0.438,0.134173504466163,"PAPSS2"
"PDLIM4",4.52768794176158e-06,-3.94603829828351,0.022,0.438,0.134173504466163,"PDLIM4"
"TLR2",4.52768794176158e-06,-3.68248937337099,0.022,0.438,0.134173504466163,"TLR2"
"DDAH2",4.56311335827032e-06,-1.82314213082893,0.326,0.812,0.135223301258983,"DDAH2"
"CD3D",4.58975779207946e-06,1.5644253494043,0.978,0.688,0.136012882410483,"CD3D"
"COPRS",4.60670589703312e-06,-2.66460294018773,0.109,0.562,0.136515122552679,"COPRS"
"DNAJB1",4.69537133917778e-06,1.82759562099146,0.957,0.844,0.139142634265194,"DNAJB1"
"CD27",4.82542505129133e-06,1.24011178057678,0.935,0.625,0.142996645969967,"CD27"
"PMP22",4.98322961623852e-06,-3.90497475201941,0.065,0.5,0.147673026447612,"PMP22"
"TET2",5.27245368165549e-06,-3.07802696603597,0.065,0.531,0.156243892402179,"TET2"
"LGALS9",5.3289437668208e-06,-1.78102677775616,0.543,0.969,0.157917919585967,"LGALS9"
"PLSCR1",5.493557759666e-06,-2.5312212882968,0.391,0.812,0.162796090649942,"PLSCR1"
"CD40LG",5.67660762191978e-06,1.71491102295986,0.783,0.281,0.168220590267971,"CD40LG"
"SERPING1",5.74000778283552e-06,-2.48152503829803,0.109,0.594,0.170099390636548,"SERPING1"
"PTGS2",5.74701483644682e-06,-4.3368924672645,0.043,0.469,0.170307037663265,"PTGS2"
"KNOP1",6.20380522267758e-06,-1.18484894699462,0.196,0.781,0.183843563968827,"KNOP1"
"HBEGF",6.56385849864184e-06,-3.68112408592918,0.043,0.469,0.194513382748752,"HBEGF"
"LILRB4",6.61575548277847e-06,-2.92805981690955,0.152,0.625,0.196051297976657,"LILRB4"
"RUFY3",6.77317284657642e-06,-3.19376239655399,0.065,0.531,0.200716204135446,"RUFY3"
"FCER1G",6.7832964675742e-06,-2.07316411236499,0.478,0.844,0.201016207520094,"FCER1G"
"ZFHX3",6.83884114249599e-06,-2.31767216136748,0.087,0.562,0.202662218416726,"ZFHX3"
"IGHG3",7.39018449424879e-06,2.77613823691937,0.826,0.625,0.219000727302569,"IGHG3"
"FARP1",7.49110387108284e-06,-3.03331608723983,0.043,0.469,0.221991372115669,"FARP1"
"LEF1",7.6520841660784e-06,2.12382772545922,0.783,0.281,0.226761862177567,"LEF1"
"ICMT",7.88017502368666e-06,-2.67688028818882,0.087,0.531,0.23352110665193,"ICMT"
"METRNL",8.00046646389891e-06,-2.88280121062993,0.043,0.469,0.23708582319118,"METRNL"
"ISG15",8.17131138345646e-06,-1.47385152653704,0.804,0.938,0.242148641537349,"ISG15"
"AGR2",8.29696999875433e-06,-5.74673497280306,0,0.375,0.245872408943086,"AGR2"
"AXL",8.29696999875433e-06,-3.50054500934989,0,0.375,0.245872408943086,"AXL"
"C8orf4",8.29696999875433e-06,-5.94834424558436,0,0.375,0.245872408943086,"C8orf4"
"DPYSL3",8.29696999875433e-06,-3.92186249838036,0,0.375,0.245872408943086,"DPYSL3"
"EPHB2",8.29696999875433e-06,-4.06534583760979,0,0.375,0.245872408943086,"EPHB2"
"HOMER3",8.29696999875433e-06,-3.56924865776775,0,0.375,0.245872408943086,"HOMER3"
"IL1A",8.29696999875433e-06,-4.18721692831936,0,0.375,0.245872408943086,"IL1A"
"PHLDA3",8.29696999875433e-06,-3.5619573460939,0,0.375,0.245872408943086,"PHLDA3"
"PTRF",8.29696999875433e-06,-3.85081498514412,0,0.375,0.245872408943086,"PTRF"
"RAI14",8.29696999875433e-06,-3.408544641819,0,0.375,0.245872408943086,"RAI14"
"RETN",8.29696999875433e-06,-4.41594492565911,0,0.375,0.245872408943086,"RETN"
"SFN",8.29696999875433e-06,-4.23996473097104,0,0.375,0.245872408943086,"SFN"
"SIX1",8.29696999875433e-06,-3.33557595200234,0,0.375,0.245872408943086,"SIX1"
"SLC22A18AS",8.29696999875433e-06,-3.67215145378911,0,0.375,0.245872408943086,"SLC22A18AS"
"SPATA6",8.29696999875433e-06,-3.35410823907438,0,0.375,0.245872408943086,"SPATA6"
"STAP2",8.29696999875433e-06,-3.35048062357666,0,0.375,0.245872408943086,"STAP2"
"TACSTD2",8.29696999875433e-06,-5.20133704990145,0,0.375,0.245872408943086,"TACSTD2"
"TMC5",8.29696999875433e-06,-4.8381616450508,0,0.375,0.245872408943086,"TMC5"
"TMIGD3",8.29696999875433e-06,-5.00589020722501,0,0.375,0.245872408943086,"TMIGD3"
"TRPM4",8.29696999875433e-06,-3.57361616954082,0,0.375,0.245872408943086,"TRPM4"
"YAP1",8.29696999875433e-06,-4.41319570282563,0,0.375,0.245872408943086,"YAP1"
"GDF15",8.48184082709267e-06,-4.02285045609901,0.022,0.438,0.251350871070064,"GDF15"
"GMPR",8.5428401234962e-06,-3.41336388133013,0.043,0.469,0.253158524219686,"GMPR"
"CD9",8.62241930398366e-06,-2.50964506153336,0.217,0.688,0.255516773654252,"CD9"
"S100A8",8.82582008965917e-06,-3.84144297010932,0.065,0.5,0.26154435253696,"S100A8"
"FBP1",9.38767202156087e-06,-2.75734924035422,0.196,0.656,0.278194272686935,"FBP1"
"WSB2",9.39345243253609e-06,-2.76652625837428,0.109,0.562,0.278365569385775,"WSB2"
"RAB32",9.91978507279916e-06,-3.08797843625782,0.217,0.656,0.29396291084733,"RAB32"
"CTSB",1.00390288575794e-05,-1.8317502509174,0.652,0.969,0.297496581165507,"CTSB"
"VKORC1L1",1.03822834730259e-05,-2.25105865378383,0.087,0.562,0.307668588439649,"VKORC1L1"
"ST14",1.05552739484937e-05,-2.48281791853455,0.109,0.562,0.312794988189661,"ST14"
"IL18",1.0911726797954e-05,-2.77262350321987,0.174,0.656,0.323358111930568,"IL18"
"CKB",1.14453662245838e-05,-4.34598887363458,0.022,0.406,0.339171982699316,"CKB"
"FXYD3",1.14453662245838e-05,-4.9425998124222,0.022,0.406,0.339171982699316,"FXYD3"
"NOL3",1.14453662245838e-05,-3.52198273687681,0.022,0.406,0.339171982699316,"NOL3"
"ARHGAP18",1.16304893321173e-05,-1.93672056848721,0.261,0.75,0.344657920867966,"ARHGAP18"
"MORN2",1.16810285871038e-05,-2.55271104263413,0.087,0.562,0.346155601150234,"MORN2"
"PTPRF",1.18249665456553e-05,-2.53308894379507,0.043,0.469,0.350421058613948,"PTPRF"
"TCF7L2",1.18249665456553e-05,-2.79909023753664,0.043,0.469,0.350421058613948,"TCF7L2"
"HSD3B7",1.22713275607859e-05,-4.37683709522635,0.022,0.406,0.363648520936331,"HSD3B7"
"NEDD4L",1.22713275607859e-05,-3.99124315718763,0.022,0.406,0.363648520936331,"NEDD4L"
"NRGN",1.22713275607859e-05,-4.3899503326213,0.022,0.406,0.363648520936331,"NRGN"
"LGALS3BP",1.23070463185386e-05,-2.17069338896261,0.37,0.812,0.364707010603572,"LGALS3BP"
"SIPA1L2",1.26122371875608e-05,-3.36931395934243,0.043,0.469,0.373751036816177,"SIPA1L2"
"SPATS2L",1.32224730005617e-05,-2.4397317580821,0.304,0.719,0.391834764898646,"SPATS2L"
"KCTD12",1.33034212951344e-05,-2.98910071480498,0.109,0.562,0.394233586660014,"KCTD12"
"FAM20C",1.36327780017971e-05,-3.50485255457494,0.065,0.5,0.403993743305255,"FAM20C"
"LMO2",1.36958252137219e-05,-4.04709919351653,0.065,0.469,0.405862084383435,"LMO2"
"TREM2",1.40903348704254e-05,-2.92039838671678,0.109,0.562,0.417552983550186,"TREM2"
"THBD",1.4196734630624e-05,-4.5068057092554,0.043,0.438,0.420706034043912,"THBD"
"IL16",1.43409219074093e-05,1.35024369863788,0.957,0.719,0.424978879804167,"IL16"
"CXCL16",1.45639063077984e-05,-2.49763872837287,0.217,0.688,0.431586799525297,"CXCL16"
"MS4A6A",1.49711056139783e-05,-2.3371145208266,0.261,0.75,0.443653743764634,"MS4A6A"
"RAB31",1.50005438082879e-05,-2.29031385089038,0.239,0.719,0.444526115214802,"RAB31"
"PLAT",1.51043109339222e-05,-3.43953474963248,0.022,0.406,0.44760115021585,"PLAT"
"FAH",1.5156685381899e-05,-3.51500588076605,0.043,0.438,0.449153214607195,"FAH"
"TMEM176A",1.51898066864745e-05,-2.99700570214702,0.174,0.625,0.450134731346986,"TMEM176A"
"BCL3",1.52310247887008e-05,-2.66924985206205,0.087,0.531,0.45135618858836,"BCL3"
"PLOD1",1.55212122389861e-05,-3.37349158263587,0.065,0.469,0.459955603490113,"PLOD1"
"ANXA5",1.57895637997084e-05,-1.56446864476578,0.739,0.906,0.467907933640558,"ANXA5"
"GK",1.57993332128183e-05,-2.76399772886084,0.109,0.562,0.468197440428658,"GK"
"IFIT3",1.59727900115667e-05,-2.91827332291138,0.196,0.656,0.473337659202767,"IFIT3"
"CD63",1.62047447883615e-05,-1.51137966890407,0.804,0.969,0.480211407058304,"CD63"
"OAS3",1.63240627409786e-05,-2.07341102398655,0.13,0.594,0.483747275266161,"OAS3"
"NRP1",1.63822820035885e-05,-2.72910829010726,0.065,0.5,0.485472544894343,"NRP1"
"YWHAH",1.65677021745354e-05,-1.51200930752204,0.587,0.875,0.490967286240183,"YWHAH"
"IFIT1",1.71797595398516e-05,-2.80100518349929,0.152,0.594,0.509104994203962,"IFIT1"
"NRIP1",1.72535109061206e-05,-2.46620717566199,0.13,0.594,0.511290542191979,"NRIP1"
"LIMCH1",1.73284835414205e-05,-3.32386696036206,0.022,0.406,0.513512281266456,"LIMCH1"
"GCNT2",1.84933521731437e-05,-2.75999992795132,0.043,0.469,0.548031998298941,"GCNT2"
"RAMP1",1.85543808233474e-05,-3.48446633660423,0.022,0.406,0.549840521319076,"RAMP1"
"USP18",1.85939329080596e-05,-2.50605586339139,0.174,0.656,0.551012607797438,"USP18"
"TRIB1",1.8914954146646e-05,-2.52397177131086,0.217,0.719,0.560525751181707,"TRIB1"
"CLDN7",1.96518975903208e-05,-3.77388014826738,0.043,0.438,0.582364333191566,"CLDN7"
"SIGLEC1",1.96518975903208e-05,-3.30671417436944,0.043,0.438,0.582364333191566,"SIGLEC1"
"AKAP1",1.96938557312347e-05,-1.8105163186352,0.043,0.469,0.583607720739409,"AKAP1"
"NMB",1.96984220456092e-05,-2.67856064260394,0.043,0.469,0.583743038899583,"NMB"
"PHC2",1.96992995037249e-05,-2.79030732160466,0.087,0.562,0.583769041493382,"PHC2"
"ERBB3",1.98626167725117e-05,-3.68311309627799,0.022,0.406,0.588608785436612,"ERBB3"
"PLPP2",1.98626167725117e-05,-3.92163355809417,0.022,0.406,0.588608785436612,"PLPP2"
"PRKCI",1.98626167725117e-05,-3.30692656631882,0.022,0.406,0.588608785436612,"PRKCI"
"ATP6V1A",1.98702240201421e-05,-2.88476763754399,0.174,0.594,0.58883421861289,"ATP6V1A"
"PIP5K1C",2.02222519141682e-05,-2.13464758323835,0.065,0.531,0.599266213224461,"PIP5K1C"
"LPCAT2",2.04172708077103e-05,-3.56566044890538,0.109,0.5,0.605045403115686,"LPCAT2"
"CD163",2.08299156597269e-05,-4.01047488867004,0.087,0.5,0.617273720660347,"CD163"
"SKI",2.17621116254008e-05,-2.16725896410205,0.152,0.688,0.644898415907127,"SKI"
"RAB20",2.18366323858963e-05,-2.12312653608242,0.196,0.656,0.647106764123652,"RAB20"
"TUBA1C",2.21297570065791e-05,-2.19429971163653,0.413,0.812,0.655793219132966,"TUBA1C"
"FAM198B",2.23504978444583e-05,-2.8164810592119,0.043,0.438,0.662334653122678,"FAM198B"
"PACS2",2.23504978444583e-05,-2.96609757506989,0.043,0.438,0.662334653122678,"PACS2"
"TFPI",2.23504978444583e-05,-4.26249738733018,0.043,0.438,0.662334653122678,"TFPI"
