"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"SLC34A2",1.13489828994885e-12,-5.84064330475218,0,0.571,3.36315759243442e-08,"SLC34A2"
"SMIM22",1.14811804802221e-12,-5.71574220260559,0.014,0.592,3.40233302350903e-08,"SMIM22"
"VCAN",1.19509984585297e-12,-6.21701571098369,0.057,0.673,3.54155888320068e-08,"VCAN"
"AQP9",2.36726516634757e-12,-5.61894029881542,0.029,0.612,7.0151535939544e-08,"AQP9"
"PLS3",2.61310355669438e-12,-4.34944736870309,0.029,0.612,7.74367107990812e-08,"PLS3"
"CXCL8",2.70230504171465e-12,-4.70832667904237,0.314,0.898,8.00801076061719e-08,"CXCL8"
"TACSTD2",3.00291135256198e-12,-5.98773422316328,0.057,0.633,8.89882750218218e-08,"TACSTD2"
"LCN2",3.56897355050164e-12,-5.05733831422031,0,0.551,1.05762962195565e-07,"LCN2"
"NKX2-1",3.56897355050164e-12,-4.8319610785115,0,0.551,1.05762962195565e-07,"NKX2-1"
"PCDH7",3.56897355050164e-12,-3.51108826147537,0,0.551,1.05762962195565e-07,"PCDH7"
"PDZK1IP1",3.56897355050164e-12,-4.98051502426338,0,0.551,1.05762962195565e-07,"PDZK1IP1"
"SPP1",3.75823852288817e-12,-5.19315423820719,0.243,0.816,1.11371640387268e-07,"SPP1"
"CXCL3",4.02170680778833e-12,-5.38827665381067,0.143,0.755,1.19179259541999e-07,"CXCL3"
"S100A8",4.27511431744948e-12,-5.4485722808581,0.2,0.796,1.26688737683298e-07,"S100A8"
"MALL",5.09841309037641e-12,-5.19239378560118,0.014,0.571,1.51086373520215e-07,"MALL"
"S100A14",5.09841309037641e-12,-5.91249100482875,0.014,0.571,1.51086373520215e-07,"S100A14"
"PLAU",5.30264027098758e-12,-5.0903196997586,0.114,0.714,1.57138441790446e-07,"PLAU"
"SFN",5.63944217824037e-12,-5.02470365926734,0.014,0.571,1.67119229509975e-07,"SFN"
"CCL2",5.92915945060095e-12,-5.33329381491889,0.143,0.755,1.75704711159109e-07,"CCL2"
"IL1RN",7.96692361506774e-12,-4.33023715632737,0.171,0.776,2.36091814408917e-07,"IL1RN"
"OLR1",7.99350685152656e-12,-5.4453165539911,0.071,0.633,2.36879582038138e-07,"OLR1"
"DCBLD2",8.1727490080541e-12,-4.63480340679959,0.071,0.673,2.42191244104675e-07,"DCBLD2"
"GOLM1",8.93969653428676e-12,-4.58075649320084,0.043,0.612,2.64918967097054e-07,"GOLM1"
"LAMB3",8.93969653428676e-12,-5.11478608598214,0.043,0.612,2.64918967097054e-07,"LAMB3"
"EREG",1.18585831794076e-11,-5.54144791725692,0.1,0.714,3.51417253938565e-07,"EREG"
"CEACAM6",1.33773391076979e-11,-6.34005765307057,0.014,0.551,3.9642406711752e-07,"CEACAM6"
"VEGFA",1.36088705997558e-11,-4.10263398996758,0.157,0.735,4.03285271353163e-07,"VEGFA"
"SFTA2",1.42846975581989e-11,-6.08981752899712,0.043,0.592,4.23312727439667e-07,"SFTA2"
"F3",1.55458345141236e-11,-5.14589384907944,0.014,0.551,4.6068525999154e-07,"F3"
"IL1B",1.82007493150686e-11,-4.588520166996,0.229,0.816,5.39361005202743e-07,"IL1B"
"C8orf4",2.43295705870194e-11,-5.99831871973651,0.014,0.551,7.20982494775732e-07,"C8orf4"
"FN1",2.54681347929096e-11,-5.29187274424846,0.171,0.776,7.54722706453084e-07,"FN1"
"CXCL2",3.04561400773486e-11,-3.92384958715386,0.271,0.816,9.0253725505215e-07,"CXCL2"
"IFI27",3.12456375793776e-11,-3.94848680414592,0.329,0.857,9.25933224027275e-07,"IFI27"
"ADGRF5",3.3445332190992e-11,-4.19404960214416,0,0.51,9.91118974147858e-07,"ADGRF5"
"ANGPTL4",3.3445332190992e-11,-4.57682638583312,0,0.51,9.91118974147858e-07,"ANGPTL4"
"CXCL17",3.3445332190992e-11,-5.51323897177987,0,0.51,9.91118974147858e-07,"CXCL17"
"OSMR",3.3445332190992e-11,-4.28358731349482,0,0.51,9.91118974147858e-07,"OSMR"
"FCGR1B",3.77872828793849e-11,-4.7734976824244,0.029,0.551,1.11978834084769e-06,"FCGR1B"
"RETN",5.96174886565594e-11,-5.18201835992359,0.014,0.531,1.76670465884848e-06,"RETN"
"FAM129B",6.05072695373175e-11,-4.29993031433568,0.129,0.694,1.79307242546887e-06,"FAM129B"
"KRT8",6.34785098727634e-11,-5.92091402459346,0.129,0.673,1.88112216156947e-06,"KRT8"
"AK4",6.41833834615694e-11,-4.0469487643081,0.029,0.551,1.90201038550015e-06,"AK4"
"S100A16",6.89149908500245e-11,-5.21713642596565,0.1,0.653,2.04222683884963e-06,"S100A16"
"MMP14",8.84215740125424e-11,-5.19487071408869,0.043,0.571,2.62028492428768e-06,"MMP14"
"SGMS2",9.26194447303447e-11,-3.94524782977007,0.043,0.571,2.74468462513903e-06,"SGMS2"
"STEAP1",9.26777000103257e-11,-4.08279614851015,0.014,0.531,2.74641096210599e-06,"STEAP1"
"CD14",9.54507245706446e-11,-4.86479463080421,0.243,0.816,2.82858677192648e-06,"CD14"
"NR2F1",9.97348397760551e-11,-3.27805157120708,0,0.49,2.95554224192362e-06,"NR2F1"
"PITX1",9.97348397760551e-11,-3.7681707477036,0,0.49,2.95554224192362e-06,"PITX1"
"PRSS8",9.97348397760551e-11,-4.35975251415618,0,0.49,2.95554224192362e-06,"PRSS8"
"TMEM92",9.97348397760551e-11,-3.7187223105125,0,0.49,2.95554224192362e-06,"TMEM92"
"S100A9",1.16943166047905e-10,-4.30978471110337,0.4,0.878,3.46549378266362e-06,"S100A9"
"AGRN",1.17894651328644e-10,-4.59258878828047,0.129,0.694,3.49369009747303e-06,"AGRN"
"YAP1",1.19102995142976e-10,-3.98370131523284,0.029,0.551,3.52949815806695e-06,"YAP1"
"PLTP",1.22700210049093e-10,-4.70704060242333,0.186,0.755,3.63609802459481e-06,"PLTP"
"TNC",1.57979488466446e-10,-5.2106971853972,0.029,0.551,4.68156416121466e-06,"TNC"
"EPHB2",1.83864969485269e-10,-3.8712546999871,0.014,0.51,5.44865450572646e-06,"EPHB2"
"FCGR1A",2.12632966814609e-10,-4.52155279462574,0.129,0.673,6.30116533858412e-06,"FCGR1A"
"PKP3",2.19528417385563e-10,-3.86331084042647,0.057,0.592,6.50550512080378e-06,"PKP3"
"TM4SF1",2.21364145215669e-10,-4.59950665137111,0.114,0.653,6.55990507932115e-06,"TM4SF1"
"VWA1",2.23333423345139e-10,-4.42790851226062,0.014,0.51,6.61826266740984e-06,"VWA1"
"ANXA3",2.34427286986573e-10,-4.69632644165959,0.014,0.51,6.94701822256011e-06,"ANXA3"
"AP1M2",2.34427286986573e-10,-4.07418877583103,0.014,0.51,6.94701822256011e-06,"AP1M2"
"NTN4",2.46058801715893e-10,-2.84995800698091,0.014,0.51,7.29170653004877e-06,"NTN4"
"PARVA",2.71037454250946e-10,-3.16538031960981,0.014,0.51,8.03192391927254e-06,"PARVA"
"PPIC",2.84093860596944e-10,-3.63834899047709,0.114,0.653,8.41883746492983e-06,"PPIC"
"ADGRF1",2.92397342070586e-10,-4.06081853876157,0,0.469,8.66490283491974e-06,"ADGRF1"
"PLPP2",2.96891815286831e-10,-3.81030908599146,0.1,0.633,8.79809205420996e-06,"PLPP2"
"G0S2",3.2406440920719e-10,-4.63190375527375,0.243,0.796,9.60332470244586e-06,"G0S2"
"FXYD3",3.78097045364937e-10,-5.40505429802101,0.014,0.49,1.12045278423445e-05,"FXYD3"
"CLDN3",3.81874338165171e-10,-4.33887989564913,0.029,0.51,1.13164641371867e-05,"CLDN3"
"PCGF2",4.44540443963619e-10,-3.34689141581756,0.057,0.592,1.31735115164179e-05,"PCGF2"
"RNASE1",4.47172782005304e-10,-5.23126167076726,0.114,0.653,1.32515182219452e-05,"RNASE1"
"P4HA2",4.73879968772432e-10,-3.52440118626917,0.071,0.592,1.40429589946022e-05,"P4HA2"
"MCEMP1",4.81859460827949e-10,-5.54150435042832,0.014,0.49,1.42794232621754e-05,"MCEMP1"
"PTGS2",5.41552542098318e-10,-4.42605150358134,0.143,0.673,1.60483680325416e-05,"PTGS2"
"GNG12",5.97373867616448e-10,-4.11578438629686,0.043,0.551,1.77025771929458e-05,"GNG12"
"RAB17",6.75055306935078e-10,-3.71200486084874,0.014,0.49,2.00045889657141e-05,"RAB17"
"EGFR",7.42940027188801e-10,-3.80380655120424,0.014,0.49,2.20162847657129e-05,"EGFR"
"FAM83A",7.42940027188801e-10,-4.03399130616951,0.014,0.49,2.20162847657129e-05,"FAM83A"
"CDA",7.59535296334586e-10,-4.95547564731434,0.057,0.571,2.25080689715791e-05,"CDA"
"PLAUR",7.61337928981422e-10,-3.22741217980336,0.371,0.918,2.25614881874354e-05,"PLAUR"
"CD276",7.67747243764087e-10,-3.75956574200933,0.086,0.633,2.2751421821705e-05,"CD276"
"BOK",7.7933533245307e-10,-3.55086328327009,0.014,0.49,2.30948232419143e-05,"BOK"
"CCDC64B",8.17467662759118e-10,-3.55468870083903,0.014,0.49,2.42248367182037e-05,"CCDC64B"
"FERMT1",8.43083162718541e-10,-3.54952377117691,0,0.449,2.49839264440012e-05,"FERMT1"
"LRIG3",8.43083162718541e-10,-4.09692522760214,0,0.449,2.49839264440012e-05,"LRIG3"
"MISP",8.43083162718541e-10,-2.69833083806387,0,0.449,2.49839264440012e-05,"MISP"
"PARD3",8.43083162718541e-10,-3.1357107279637,0,0.449,2.49839264440012e-05,"PARD3"
"SFTPB",8.43083162718541e-10,-5.92173365750419,0,0.449,2.49839264440012e-05,"SFTPB"
"VSTM2L",8.43083162718541e-10,-3.37948202173165,0,0.449,2.49839264440012e-05,"VSTM2L"
"MET",8.8573003920659e-10,-4.71560816382375,0.029,0.51,2.62477239818481e-05,"MET"
"SLC22A18AS",9.86026090694295e-10,-4.15406640361429,0.057,0.571,2.92198971716347e-05,"SLC22A18AS"
"RAI14",1.03390389398098e-09,-3.67329757141942,0.071,0.571,3.06387079942325e-05,"RAI14"
"C1QB",1.06442053360046e-09,-3.28148292559326,0.357,0.918,3.15430380927161e-05,"C1QB"
"FKBP9",1.06842923491018e-09,-4.02909466388972,0.071,0.592,3.16618319473283e-05,"FKBP9"
"CXADR",1.11463882368657e-09,-4.30256224152827,0.071,0.592,3.30312069011279e-05,"CXADR"
"ITGAV",1.17282035503186e-09,-3.61252137761115,0.157,0.694,3.4755358401014e-05,"ITGAV"
"CRABP2",1.33582845556784e-09,-5.16636256839781,0.071,0.571,3.95859404522975e-05,"CRABP2"
"MMP15",1.34028674268977e-09,-3.60751267232009,0.029,0.51,3.97180573328687e-05,"MMP15"
"PLXDC2",1.44354720972898e-09,-3.78928465661042,0.2,0.694,4.27780780131086e-05,"PLXDC2"
"ABCC3",1.4723456199197e-09,-4.36642755442332,0.114,0.633,4.36314901007005e-05,"ABCC3"
"MDK",1.56263073444654e-09,-3.65069968096988,0.314,0.796,4.63069991845888e-05,"MDK"
"WLS",1.87950218018955e-09,-3.32086149113967,0.057,0.571,5.56971676077372e-05,"WLS"
"WFDC3",2.15207847236446e-09,-4.52962064116919,0.029,0.49,6.37746934500484e-05,"WFDC3"
"MSR1",2.21613193135336e-09,-2.7056961918827,0.171,0.694,6.56728536537254e-05,"MSR1"
"FAM20A",2.21894854358464e-09,-4.00402673881419,0.071,0.571,6.57563211405872e-05,"FAM20A"
"CCL7",2.39163654214018e-09,-5.18754418640262,0,0.429,7.08737572897822e-05,"CCL7"
"CTSE",2.39163654214018e-09,-5.55826245810355,0,0.429,7.08737572897822e-05,"CTSE"
"MDFI",2.39163654214018e-09,-3.93510275822433,0,0.429,7.08737572897822e-05,"MDFI"
"TMPRSS4",2.39163654214018e-09,-4.25599730605203,0,0.429,7.08737572897822e-05,"TMPRSS4"
"CDCP1",2.41324873270341e-09,-4.41372461233529,0.071,0.571,7.1514212944933e-05,"CDCP1"
