"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CTNNA1",4.85936110782338e-09,2.54248282657789,0.829,0.542,0.000144002307069238,"CTNNA1"
"PTMS",4.89474663647823e-09,2.29082469606696,0.963,0.625,0.000145050921825396,"PTMS"
"SUSD2",4.92807362758567e-09,2.96525800476893,0.305,0.017,0.000146038533879874,"SUSD2"
"DANT2",4.94234456232995e-09,1.55770494808208,0.28,0.008,0.000146461438760086,"DANT2"
"CMYA5",5.07359811258992e-09,3.10463945867954,0.28,0.008,0.00015035100646849,"CMYA5"
"MORN2",5.35650004482878e-09,1.79613461684945,0.78,0.392,0.000158734522328456,"MORN2"
"TMEM150C",5.39916529822552e-09,4.0562985358567,0.5,0.125,0.000159998864447615,"TMEM150C"
"TNFRSF19",5.44376338956645e-09,3.41784302586524,0.305,0.017,0.000161320484286412,"TNFRSF19"
"AC104667.3",5.48803490729268e-09,2.85779769378945,0.28,0.008,0.000162632426442711,"AC104667.3"
"GPSM1",5.57180806380696e-09,2.56983466231663,0.39,0.05,0.000165114960162855,"GPSM1"
"SLC2A10",5.57629199218079e-09,2.24815815625866,0.341,0.033,0.000165247836896285,"SLC2A10"
"ALDH1A3",5.61369190935915e-09,1.73369850668654,0.256,0,0.000166356146041949,"ALDH1A3"
"CADM2",5.61369190935915e-09,3.12231199779218,0.256,0,0.000166356146041949,"CADM2"
"CXCL6",5.61369190935915e-09,3.37898843225315,0.256,0,0.000166356146041949,"CXCL6"
"DNAAF3",5.61369190935915e-09,2.01185650473741,0.256,0,0.000166356146041949,"DNAAF3"
"ERBB4",5.61369190935915e-09,1.96042164712586,0.256,0,0.000166356146041949,"ERBB4"
"FGG",5.61369190935915e-09,4.90066610704068,0.256,0,0.000166356146041949,"FGG"
"GLDN",5.61369190935915e-09,1.80358507363326,0.256,0,0.000166356146041949,"GLDN"
"GPR39",5.61369190935915e-09,2.37886497151063,0.256,0,0.000166356146041949,"GPR39"
"HORMAD1",5.61369190935915e-09,1.70855317891464,0.256,0,0.000166356146041949,"HORMAD1"
"LINC00973",5.61369190935915e-09,2.6933948393811,0.256,0,0.000166356146041949,"LINC00973"
"LY6D",5.61369190935915e-09,4.87812372919938,0.256,0,0.000166356146041949,"LY6D"
"MAPK15",5.61369190935915e-09,2.09653783677346,0.256,0,0.000166356146041949,"MAPK15"
"MMP13",5.61369190935915e-09,3.3156113034149,0.256,0,0.000166356146041949,"MMP13"
"PCP4",5.61369190935915e-09,3.81451257363133,0.256,0,0.000166356146041949,"PCP4"
"PF4",5.61369190935915e-09,3.45161653325378,0.256,0,0.000166356146041949,"PF4"
"RP1-27K12.2",5.61369190935915e-09,2.2390794537487,0.256,0,0.000166356146041949,"RP1-27K12.2"
"RP11-47I22.2",5.61369190935915e-09,2.00031916020542,0.256,0,0.000166356146041949,"RP11-47I22.2"
"RP11-60L3.1",5.61369190935915e-09,2.31926134977543,0.256,0,0.000166356146041949,"RP11-60L3.1"
"SCTR",5.61369190935915e-09,4.68480034571746,0.256,0,0.000166356146041949,"SCTR"
"SOX6",5.61369190935915e-09,2.12594808995424,0.256,0,0.000166356146041949,"SOX6"
"VSTM1",5.61369190935915e-09,2.87274704329153,0.256,0,0.000166356146041949,"VSTM1"
"ZIC2",5.61369190935915e-09,1.28787423177956,0.256,0,0.000166356146041949,"ZIC2"
"PLCH1",5.7824310351237e-09,2.00179261924447,0.28,0.008,0.000171356561294856,"PLCH1"
"GALNT3",5.79720927653319e-09,2.2195294010373,0.683,0.267,0.000171794499700785,"GALNT3"
"LHFPL2",5.81934253157739e-09,2.35322018585495,0.72,0.308,0.000172450396580764,"LHFPL2"
"CHST15",6.08204262534858e-09,3.09615463653925,0.707,0.3,0.00018023525115958,"CHST15"
"GRB10",6.30615699690431e-09,2.49320598779871,0.439,0.083,0.000186876656446262,"GRB10"
"FAM69B",6.3078890205408e-09,1.89375617283388,0.402,0.058,0.000186927983234706,"FAM69B"
"CD164L2",6.41801922868616e-09,0.91446029892808,0.28,0.008,0.000190191581822886,"CD164L2"
"FRMD5",6.58724050179834e-09,2.42544636597178,0.28,0.008,0.000195206285030292,"FRMD5"
"PALLD",6.73066155747368e-09,3.09597154287021,0.573,0.183,0.000199456424594175,"PALLD"
"LTBP1",6.95204886960932e-09,2.35179667928853,0.366,0.042,0.000206017016202003,"LTBP1"
"RP11-390P2.4",6.97982246969038e-09,2.29000077801857,0.439,0.092,0.000206840059066805,"RP11-390P2.4"
"PPP2CB",7.03042496217823e-09,2.54721734053351,0.866,0.408,0.00020833961332919,"PPP2CB"
"SRC",7.0538687328602e-09,2.25124121869626,0.646,0.242,0.000209034346029579,"SRC"
"KIF1B",7.07220480431756e-09,2.59309671027875,0.695,0.3,0.000209577717171146,"KIF1B"
"SAPCD2",7.22018123016109e-09,2.28525541896562,0.476,0.108,0.000213962850574594,"SAPCD2"
"NDST1",7.29920721554216e-09,2.69582086012214,0.512,0.133,0.000216304706625376,"NDST1"
"TBX1",7.42890133357372e-09,1.64193383545425,0.366,0.042,0.000220148062119124,"TBX1"
"MEX3A",7.55183529342532e-09,1.27712197059476,0.451,0.083,0.000223791087085366,"MEX3A"
"PRR15",7.55590870922224e-09,2.64376840662799,0.317,0.025,0.000223911798689092,"PRR15"
"CCL3",7.6104283450489e-09,2.29606800576082,0.915,0.642,0.000225527433577179,"CCL3"
"ATP10B",7.79031284450288e-09,4.24120695122867,0.293,0.017,0.000230858130833998,"ATP10B"
"RCAN1",7.901417590459e-09,2.94267937187506,0.695,0.308,0.000234150608875662,"RCAN1"
"CDH15",7.98752460974876e-09,2.12070686476149,0.293,0.017,0.000236702304285295,"CDH15"
"ETV7",8.06822654830633e-09,2.33199388685558,0.695,0.258,0.00023909382553251,"ETV7"
"RSAD2",8.09089985291673e-09,2.8937221361811,0.683,0.317,0.000239765726241334,"RSAD2"
"RHOD",8.13600695691007e-09,2.2283587278571,0.573,0.183,0.000241102430161073,"RHOD"
"RAB23",8.41779805831375e-09,1.17423336801918,0.427,0.075,0.00024945302766007,"RAB23"
"STS",8.53428197684987e-09,2.29438762643362,0.451,0.092,0.000252904912101969,"STS"
"RHOBTB3",8.62611854513306e-09,2.59289125280649,0.768,0.35,0.000255626396966473,"RHOBTB3"
"NFE2",8.71767275132713e-09,3.23688854692543,0.317,0.025,0.000258339514312828,"NFE2"
"TIMP2",8.84556547642872e-09,2.23386177541835,0.768,0.392,0.000262129487328489,"TIMP2"
