"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CXCL8",4.11272703381877e-14,-6.00736790482513,0.08,0.725,1.21876552920185e-09,"CXCL8"
"MMP14",1.0966719565923e-13,-5.6608057391283,0.013,0.608,3.24987767616563e-09,"MMP14"
"SDC4",2.42001183432944e-13,-5.17448477279029,0.027,0.627,7.17146306985186e-09,"SDC4"
"MGST1",2.91461435583566e-13,-6.27006530106802,0.013,0.588,8.63716818208338e-09,"MGST1"
"IFI27",5.47202045696937e-13,-4.08762867591611,0.133,0.745,1.6215785422183e-08,"IFI27"
"KRT19",7.59211508161662e-13,-6.98643516538572,0,0.549,2.24984738328627e-08,"KRT19"
"RNASE1",7.59211508161662e-13,-6.93791712860176,0,0.549,2.24984738328627e-08,"RNASE1"
"SPP1",9.7122887251751e-13,-5.92547401734121,0.08,0.667,2.87813964081839e-08,"SPP1"
"CCL2",1.57423061923529e-12,-6.31039379138812,0.013,0.569,4.66507501704186e-08,"CCL2"
"SERPINA1",2.30056701729176e-12,-5.78228059835306,0.08,0.647,6.8175002990424e-08,"SERPINA1"
"C15orf48",2.60412311278681e-12,-6.06350655324217,0.067,0.627,7.71705843243242e-08,"C15orf48"
"CXCL2",3.98927907603626e-12,-5.00122873632698,0.093,0.667,1.18218296139259e-07,"CXCL2"
"PLAUR",4.61117654502821e-12,-4.64802875339756,0.107,0.706,1.36647605735366e-07,"PLAUR"
"ADAM9",5.56203034262031e-12,-4.91337382731463,0.04,0.588,1.6482520717321e-07,"ADAM9"
"VEGFA",5.81716409653232e-12,-5.69922452823678,0.027,0.569,1.72385840836639e-07,"VEGFA"
"IL1B",6.0064406037267e-12,-5.3649095142263,0.053,0.627,1.77994860850837e-07,"IL1B"
"FAM129B",7.4418251178586e-12,-5.42439417739168,0,0.51,2.20531045542622e-07,"FAM129B"
"PDLIM4",7.4418251178586e-12,-5.05695316276236,0,0.51,2.20531045542622e-07,"PDLIM4"
"WFDC2",7.4418251178586e-12,-6.8434637796437,0,0.51,2.20531045542622e-07,"WFDC2"
"IER3",1.01188649426717e-11,-4.36489643818667,0.147,0.686,2.99862443711134e-07,"IER3"
"KRT8",1.18182047240917e-11,-5.78366212279373,0.013,0.529,3.50220678793734e-07,"KRT8"
"TREM1",1.92322015154219e-11,-5.56039421341013,0.027,0.549,5.69927059708013e-07,"TREM1"
"CEACAM6",2.27160484290962e-11,-6.60029348464414,0,0.49,6.73167379147838e-07,"CEACAM6"
"MUC1",2.27160484290962e-11,-6.13644861409749,0,0.49,6.73167379147838e-07,"MUC1"
"SPRED1",2.41465330809491e-11,-4.12035003506041,0.027,0.549,7.15558361320846e-07,"SPRED1"
"PLTP",3.15839010508779e-11,-4.99282970146193,0.027,0.529,9.35957323741716e-07,"PLTP"
"PLOD1",3.21404508174935e-11,-3.88399729375428,0.053,0.588,9.52450119525603e-07,"PLOD1"
"G0S2",3.29751634245086e-11,-4.98921301125879,0.093,0.627,9.77185992921889e-07,"G0S2"
"EREG",4.49771058113661e-11,-5.85719660298802,0.013,0.51,1.33285155361402e-06,"EREG"
"PPIC",5.41787050491137e-11,-4.59888069991244,0.013,0.51,1.60553174542543e-06,"PPIC"
"TNFRSF12A",6.69830699972551e-11,-3.50564685402316,0.067,0.608,1.98497629629866e-06,"TNFRSF12A"
"MAL2",6.82080989633267e-11,-5.97278359734848,0,0.471,2.02127880467922e-06,"MAL2"
"SFTA2",6.82080989633267e-11,-6.33509427321856,0,0.471,2.02127880467922e-06,"SFTA2"
"C17orf58",7.14084782652069e-11,-3.76532736261025,0.027,0.529,2.11611884491114e-06,"C17orf58"
"S100A8",7.46876235406208e-11,-5.61778618152138,0.027,0.529,2.21329303600276e-06,"S100A8"
"FCGR3A",7.63128400080453e-11,-3.47273521685083,0.107,0.647,2.26145470079841e-06,"FCGR3A"
"RASSF4",8.99284251674444e-11,-5.01987325344499,0.04,0.549,2.66493895141205e-06,"RASSF4"
"S100A9",1.21146071212509e-10,-4.24874666024321,0.147,0.667,3.5900426743115e-06,"S100A9"
"TMEM176A",1.21894225865899e-10,-4.68678948449514,0.04,0.549,3.61221348931005e-06,"TMEM176A"
"SCD",1.26992408715189e-10,-4.76877140253993,0.013,0.49,3.76329303986592e-06,"SCD"
"PMP22",1.52735296965403e-10,-4.92949140828226,0.013,0.49,4.52615779027276e-06,"PMP22"
"HK2",1.58969721973297e-10,-3.77334985369154,0.027,0.51,4.71090874095669e-06,"HK2"
"HSD3B7",1.66234857320375e-10,-4.51980422248994,0.027,0.51,4.92620376183199e-06,"HSD3B7"
"CLEC7A",1.70765327576482e-10,-5.17532392831191,0.053,0.549,5.06045971740146e-06,"CLEC7A"
"SERINC2",1.73824084155614e-10,-5.20351872237005,0.027,0.51,5.15110290986747e-06,"SERINC2"
"PTPRF",1.83554563456594e-10,-4.6957269545228,0.013,0.49,5.4394559334727e-06,"PTPRF"
"AGRN",2.01525583041511e-10,-4.66991919296563,0,0.451,5.97200912785214e-06,"AGRN"
"CLDN4",2.01525583041511e-10,-5.99084480054082,0,0.451,5.97200912785214e-06,"CLDN4"
"FXYD3",2.01525583041511e-10,-5.8729557284669,0,0.451,5.97200912785214e-06,"FXYD3"
"KIAA1522",2.01525583041511e-10,-4.42257736775527,0,0.451,5.97200912785214e-06,"KIAA1522"
"PLOD2",2.01525583041511e-10,-5.0724180137253,0,0.451,5.97200912785214e-06,"PLOD2"
"SFTA3",2.01525583041511e-10,-5.54922597059786,0,0.451,5.97200912785214e-06,"SFTA3"
"TRIQK",2.01525583041511e-10,-4.14011267973564,0,0.451,5.97200912785214e-06,"TRIQK"
"FN1",2.07712738440341e-10,-4.70053313704236,0.027,0.51,6.15535929094108e-06,"FN1"
"MDK",2.10486902585234e-10,-4.01441805685385,0.093,0.608,6.23756887121083e-06,"MDK"
"IL1RN",2.11061125852987e-10,-5.61482428508581,0.053,0.549,6.25458540352741e-06,"IL1RN"
"TMEM51",2.26997352010805e-10,-4.81265767981993,0.027,0.51,6.72683952948819e-06,"TMEM51"
"RHOBTB3",2.59243953183212e-10,-3.93486400339724,0.027,0.51,7.68243530863129e-06,"RHOBTB3"
"CYFIP1",2.60596232993482e-10,-4.62752943901931,0.053,0.549,7.72250876852886e-06,"CYFIP1"
"CCND1",2.94443686648596e-10,-3.83160403652063,0.067,0.588,8.72554421014451e-06,"CCND1"
"CXCL3",3.05094889515663e-10,-5.19332803916844,0.067,0.569,9.04118195590716e-06,"CXCL3"
"CD14",3.22978770693998e-10,-3.89926394384793,0.093,0.588,9.57115289074595e-06,"CD14"
"PVRL2",3.33218408729234e-10,-4.50336582698714,0.04,0.529,9.8745943242821e-06,"PVRL2"
"RAB32",3.3607602780845e-10,-3.10512253007875,0.08,0.608,9.95927700807561e-06,"RAB32"
"HNMT",3.75456736888851e-10,-4.57935588279507,0.067,0.588,1.11262849409642e-05,"HNMT"
"ADM",4.24044539096564e-10,-5.51721363030175,0.013,0.471,1.25661358715876e-05,"ADM"
"PLAU",4.365178276266e-10,-4.9453228216549,0.027,0.49,1.29357693038867e-05,"PLAU"
"SLC11A1",4.365178276266e-10,-4.92928319944931,0.027,0.49,1.29357693038867e-05,"SLC11A1"
"EMP2",4.64545941089663e-10,-4.56166863898328,0.013,0.471,1.37663544182511e-05,"EMP2"
"ELF3",5.44378308036967e-10,-5.64448564233016,0.027,0.49,1.61321067803675e-05,"ELF3"
"NRP1",5.83033135754097e-10,-4.37889907583557,0.013,0.471,1.72776039449369e-05,"NRP1"
"AGR2",5.86082045070542e-10,-6.45969886532013,0,0.431,1.73679553236204e-05,"AGR2"
"AP1M2",5.86082045070542e-10,-4.33844735796314,0,0.431,1.73679553236204e-05,"AP1M2"
"DMKN",5.86082045070542e-10,-4.73818220939185,0,0.431,1.73679553236204e-05,"DMKN"
"EPCAM",5.86082045070542e-10,-6.32635086840289,0,0.431,1.73679553236204e-05,"EPCAM"
"GOLM1",5.86082045070542e-10,-5.01340759411994,0,0.431,1.73679553236204e-05,"GOLM1"
"KRT7",5.86082045070542e-10,-6.30645461339736,0,0.431,1.73679553236204e-05,"KRT7"
"MALL",5.86082045070542e-10,-5.28272064576072,0,0.431,1.73679553236204e-05,"MALL"
"MBOAT2",5.86082045070542e-10,-4.30979823953296,0,0.431,1.73679553236204e-05,"MBOAT2"
"NKX2-1",5.86082045070542e-10,-5.00347598392031,0,0.431,1.73679553236204e-05,"NKX2-1"
"PAPSS2",5.86082045070542e-10,-4.17999248358092,0,0.431,1.73679553236204e-05,"PAPSS2"
"S100A14",5.86082045070542e-10,-6.06240901338471,0,0.431,1.73679553236204e-05,"S100A14"
"SMIM22",5.86082045070542e-10,-5.87093431645579,0,0.431,1.73679553236204e-05,"SMIM22"
"TACSTD2",5.86082045070542e-10,-6.07550470444814,0,0.431,1.73679553236204e-05,"TACSTD2"
"ERRFI1",5.94453380553093e-10,-3.82893341298033,0.027,0.49,1.76160314793104e-05,"ERRFI1"
"FNDC3B",7.2098385856869e-10,-3.1646865813647,0.12,0.627,2.13656356648246e-05,"FNDC3B"
"CSTA",8.19631077376179e-10,-5.00855304079322,0.053,0.529,2.42889473469657e-05,"CSTA"
"SLC31A1",8.69444095352146e-10,-3.62868333270142,0.08,0.569,2.57651063216655e-05,"SLC31A1"
"RGL4",9.18457846448671e-10,3.48423681116829,0.747,0.216,2.72175798216599e-05,"RGL4"
"ENAH",9.24226658226102e-10,-4.15851410356616,0.013,0.451,2.73885327898723e-05,"ENAH"
"MYOF",9.67258947043417e-10,-3.96559332313527,0.013,0.451,2.86637516366846e-05,"MYOF"
"CXCL1",1.1084130659412e-09,-5.8900558632444,0.013,0.451,3.28467127961014e-05,"CXCL1"
"NAPSA",1.10948666541792e-09,-5.01752777437061,0.053,0.51,3.28785278429946e-05,"NAPSA"
"SCARB2",1.26438548404076e-09,-2.99462893679543,0.12,0.627,3.74687994340639e-05,"SCARB2"
"SPR",1.38948372058057e-09,-4.00694585898141,0.013,0.451,4.11759605756847e-05,"SPR"
"PLS3",1.45350621088991e-09,-4.65460301467314,0.013,0.451,4.30732030535117e-05,"PLS3"
"ANGPTL4",1.67828533593913e-09,-5.11246928767898,0,0.412,4.97343076452202e-05,"ANGPTL4"
"CLDN3",1.67828533593913e-09,-4.74460463930723,0,0.412,4.97343076452202e-05,"CLDN3"
"CRNDE",1.67828533593913e-09,-5.01312222128926,0,0.412,4.97343076452202e-05,"CRNDE"
"DDAH1",1.67828533593913e-09,-4.11639314380733,0,0.412,4.97343076452202e-05,"DDAH1"
"ERBB3",1.67828533593913e-09,-4.65919277671653,0,0.412,4.97343076452202e-05,"ERBB3"
"LAMB3",1.67828533593913e-09,-4.97463969909942,0,0.412,4.97343076452202e-05,"LAMB3"
"RAB25",1.67828533593913e-09,-5.15687864643387,0,0.412,4.97343076452202e-05,"RAB25"
"SLC34A2",1.67828533593913e-09,-6.02719482032827,0,0.412,4.97343076452202e-05,"SLC34A2"
"TJP2",1.67828533593913e-09,-4.27543125561835,0,0.412,4.97343076452202e-05,"TJP2"
"TSPAN1",1.67828533593913e-09,-5.37054536962925,0,0.412,4.97343076452202e-05,"TSPAN1"
"CCL20",1.69262258365017e-09,-5.05992533280569,0.067,0.529,5.01591776438892e-05,"CCL20"
"ABCC3",1.74864661841134e-09,-4.22133710900624,0.027,0.471,5.18193938900016e-05,"ABCC3"
"PHLDA2",2.1378327645242e-09,-4.02022542888755,0.133,0.627,6.33525361439103e-05,"PHLDA2"
"ABCA1",2.17534860181397e-09,-2.63256794709718,0.067,0.549,6.44642804661553e-05,"ABCA1"
"TGM2",2.28052899117788e-09,-5.02994374797647,0.04,0.49,6.75811961245654e-05,"TGM2"
"FAM20A",2.38538035314203e-09,-4.40683929967265,0.013,0.431,7.06883613850108e-05,"FAM20A"
"OLR1",2.38538035314203e-09,-5.3239722855929,0.013,0.431,7.06883613850108e-05,"OLR1"
"NEDD4L",2.81091935809721e-09,-3.71348737336183,0.027,0.471,8.32987842578528e-05,"NEDD4L"
"SLCO2B1",2.85708816179656e-09,-4.8715566643355,0.013,0.431,8.46669505866794e-05,"SLCO2B1"
"FCHO2",2.93402202844345e-09,-4.22564194291264,0.027,0.471,8.69468087908933e-05,"FCHO2"
"PRRG4",2.98852899912948e-09,-4.48551613237188,0.013,0.431,8.85620683602032e-05,"PRRG4"
"CDCP1",3.12585078061687e-09,-4.3236604468261,0.013,0.431,9.26314620328002e-05,"CDCP1"
"PKIB",3.12585078061687e-09,-5.32278808160594,0.013,0.431,9.26314620328002e-05,"PKIB"
"CRABP2",3.2693088221482e-09,-5.91687482904125,0.013,0.431,9.68826976355397e-05,"CRABP2"
"WDFY3",3.57570901260252e-09,-4.31981144409367,0.013,0.431,0.000105962560879463,"WDFY3"
"TM4SF1",3.60610812375123e-09,-4.68779253218953,0.04,0.49,0.000106863408139244,"TM4SF1"
"CLDN7",3.62222566353068e-09,-3.21291563950921,0.067,0.549,0.000107341035313068,"CLDN7"
"HBEGF",3.78900505921187e-09,-4.46361214106241,0.053,0.51,0.000112283375924685,"HBEGF"
"PTGR1",3.79065129954649e-09,-3.13340208748339,0.027,0.471,0.000112332160610761,"PTGR1"
"IGHG3",3.90053813541897e-09,0.778885000811476,0.893,0.529,0.000115588547105006,"IGHG3"
"SFN",3.90999455528927e-09,-2.88439272644459,0.013,0.431,0.000115868778651442,"SFN"
"MAFB",3.96237660020214e-09,-3.67608994227826,0.12,0.608,0.00011742106817039,"MAFB"
"EMP1",4.08222843277341e-09,-3.48052388331651,0.04,0.49,0.000120972757376807,"EMP1"
"GPRC5A",4.46914248989166e-09,-4.22619768425699,0.013,0.431,0.000132438568545449,"GPRC5A"
"MLPH",4.64235698205495e-09,-4.2186968493003,0.027,0.451,0.000137571606806216,"MLPH"
"CDH1",4.73369733183039e-09,-5.14403836667168,0,0.392,0.000140278386731462,"CDH1"
"CYR61",4.73369733183039e-09,-4.59683861958905,0,0.392,0.000140278386731462,"CYR61"
"IGFBP2",4.73369733183039e-09,-5.04246259047501,0,0.392,0.000140278386731462,"IGFBP2"
"PDZK1IP1",4.73369733183039e-09,-5.1451013360755,0,0.392,0.000140278386731462,"PDZK1IP1"
"SEZ6L2",4.73369733183039e-09,-3.86390041819683,0,0.392,0.000140278386731462,"SEZ6L2"
"TNNT1",4.73369733183039e-09,-4.96067314273948,0,0.392,0.000140278386731462,"TNNT1"
"YAP1",4.73369733183039e-09,-4.35175443995008,0,0.392,0.000140278386731462,"YAP1"
"TNFAIP2",4.79416157902611e-09,-3.40108446797871,0.08,0.549,0.00014207018423286,"TNFAIP2"
"SORT1",4.88435961143514e-09,-3.86328920988031,0.013,0.431,0.000144743112725269,"SORT1"
"PTGS2",5.05851664958502e-09,-4.80485543181624,0.027,0.451,0.000149904082393802,"PTGS2"
"SNX7",5.1058114089992e-09,-3.96548289817388,0.013,0.431,0.000151305615294282,"SNX7"
"LRP1",5.22493625632882e-09,-3.29225446507954,0.04,0.49,0.000154835761020048,"LRP1"
"MORN2",5.35272766931398e-09,-3.18375107998342,0.08,0.569,0.00015862273175245,"MORN2"
"CTNND1",5.74450943895339e-09,-2.91252710654022,0.107,0.588,0.000170232792713945,"CTNND1"
"NOL3",5.75159653407363e-09,-4.28784046547085,0.027,0.451,0.000170442811690738,"NOL3"
"CTTN",6.26408173638677e-09,-3.7734070250789,0.027,0.451,0.000185629798176085,"CTTN"
"CCL3",6.31607528730186e-09,-2.65021388891975,0.333,0.824,0.000187170575063903,"CCL3"
"H1F0",6.47985200195304e-09,-3.54121354423866,0.067,0.529,0.000192023934225876,"H1F0"
"ITGAV",6.73595600059638e-09,-2.92809046285583,0.067,0.529,0.000199613320121673,"ITGAV"
"C1QA",7.09367415147194e-09,-2.69121838840781,0.2,0.686,0.000210213939804719,"C1QA"
"SLPI",7.2644892043538e-09,-5.73521450787162,0.013,0.412,0.00021527587308182,"SLPI"
"MS4A4A",7.32679245199094e-09,-4.53991660001728,0.04,0.471,0.0002171221675223,"MS4A4A"
"P4HA2",7.4256880862269e-09,-3.53588247582999,0.027,0.451,0.000220052840747248,"P4HA2"
"LAMC1",8.43179088717603e-09,-2.94796058384371,0.027,0.451,0.000249867691150574,"LAMC1"
"ICAM1",8.66575278495103e-09,-3.77059598721919,0.16,0.627,0.000256800918029239,"ICAM1"
"AK4",8.7957139293381e-09,-4.27966206817197,0.027,0.451,0.000260652186582005,"AK4"
"RNF19B",8.99711156660182e-09,-2.79005219591702,0.04,0.471,0.000266620404164678,"RNF19B"
"TMEM176B",9.04747952294208e-09,-3.46746732024044,0.093,0.549,0.000268113008182866,"TMEM176B"
"C19orf33",9.07709303876926e-09,-4.40089906244586,0.013,0.412,0.000268990575110888,"C19orf33"
"FCGR1A",9.07709303876926e-09,-4.93649890441886,0.013,0.412,0.000268990575110888,"FCGR1A"
"NR2F6",9.17125882038997e-09,-3.46285562621723,0.067,0.529,0.000271781083883436,"NR2F6"
"SRD5A3",9.39410319978273e-09,-2.71901492355337,0.12,0.608,0.000278384854222361,"SRD5A3"
"RND3",9.48906647341545e-09,-3.71230225088566,0.013,0.412,0.000281198995873194,"RND3"
"LUCAT1",9.91919241276736e-09,-4.39501473157822,0.013,0.412,0.000293945347959948,"LUCAT1"
"RAI14",1.04102383433648e-08,-2.68853143004107,0.027,0.451,0.000308497003067272,"RAI14"
"ITGA3",1.06898258203529e-08,-4.20859799413067,0.027,0.431,0.000316782298360337,"ITGA3"
"LGALS3",1.07004586232018e-08,-2.46493898392515,0.307,0.804,0.000317097390839962,"LGALS3"
"TMEM54",1.13263909753002e-08,-4.33409568668698,0.013,0.412,0.000335646270162047,"TMEM54"
"ADAM15",1.14490501536738e-08,-2.70834645508807,0.107,0.588,0.000339281152253971,"ADAM15"
"PTRF",1.18371972355724e-08,-4.09604417602826,0.013,0.412,0.000350783502878952,"PTRF"
"C1QB",1.2007389461954e-08,-3.62039941605367,0.147,0.608,0.000355826979315545,"C1QB"
"RAB13",1.20854011643012e-08,-2.62816227552905,0.173,0.647,0.000358138778102902,"RAB13"
"S100A2",1.2147467433189e-08,-4.62726223228926,0.027,0.431,0.000359978049915122,"S100A2"
"FARP1",1.23113452904946e-08,-3.71515642066103,0.027,0.451,0.000364834406338516,"FARP1"
"CXCL17",1.31557170042647e-08,-5.52302563281981,0,0.373,0.000389856517704379,"CXCL17"
"DCBLD2",1.31557170042647e-08,-4.77367848036296,0,0.373,0.000389856517704379,"DCBLD2"
"FKBP1B",1.31557170042647e-08,-3.37123267939806,0,0.373,0.000389856517704379,"FKBP1B"
"MYO1B",1.31557170042647e-08,-4.20195545835756,0,0.373,0.000389856517704379,"MYO1B"
"PKP3",1.31557170042647e-08,-4.71699327964136,0,0.373,0.000389856517704379,"PKP3"
"PRSS8",1.31557170042647e-08,-4.51919285669196,0,0.373,0.000389856517704379,"PRSS8"
"TMEM98",1.31557170042647e-08,-4.82598675676552,0,0.373,0.000389856517704379,"TMEM98"
"WLS",1.31557170042647e-08,-4.41308519547769,0,0.373,0.000389856517704379,"WLS"
"ZDHHC9",1.35075841180647e-08,-3.22339778965555,0.013,0.412,0.00040028374775473,"ZDHHC9"
"CD276",1.38561306835891e-08,-2.97247350431072,0.053,0.49,0.000410612576677481,"CD276"
"CTBP2",1.45374695199346e-08,-3.05090166099611,0.093,0.569,0.000430803371753741,"CTBP2"
"WBP5",1.48958708472029e-08,-3.46632096715224,0.08,0.529,0.000441424236686011,"WBP5"
"PTPN12",1.50396715452455e-08,-3.15387276303025,0.133,0.627,0.000445685626571806,"PTPN12"
"LAMB2",1.54060639189713e-08,-3.60407167435845,0.013,0.412,0.000456543298174795,"LAMB2"
"IRAK3",1.5664453428858e-08,-4.54765573430245,0.027,0.431,0.000464200412910779,"IRAK3"
"AGAP3",1.580980674993e-08,-3.68209825279959,0.027,0.451,0.000468507813227427,"AGAP3"
"FCGR2A",1.59383358723014e-08,-3.93464702964231,0.08,0.51,0.000472316645239781,"FCGR2A"
"DRAM1",1.68696410978576e-08,-3.92011951768895,0.067,0.51,0.000499914944293913,"DRAM1"
"C1QC",1.68955803557754e-08,-3.97706569354165,0.093,0.529,0.000500683628263048,"C1QC"
"KIFC3",1.69799142371889e-08,-2.5564232396472,0.053,0.51,0.000503182778504855,"KIFC3"
"RBM47",1.71208928822735e-08,-2.56164223516385,0.107,0.569,0.000507360539673292,"RBM47"
"NQO1",1.75346340426459e-08,-3.57581828734827,0.053,0.49,0.00051962134521977,"NQO1"
"IGF2BP2",1.77758225112168e-08,-4.09404654421984,0.027,0.431,0.000526768724297398,"IGF2BP2"
"PALLD",1.79288366911088e-08,-3.0612127965351,0.04,0.471,0.000531303146504319,"PALLD"
"PON2",1.85188188099877e-08,-3.24448217498513,0.12,0.588,0.000548786676615175,"PON2"
"RAPH1",1.85391597303202e-08,-3.58612842511444,0.027,0.431,0.000549389459448308,"RAPH1"
"FAM20C",1.94265669659743e-08,-2.39655661463797,0.04,0.471,0.000575686885469682,"FAM20C"
"MSR1",2.1762535342017e-08,-3.90973579025371,0.053,0.471,0.000644910972325333,"MSR1"
"VCAN",2.37616370873625e-08,-5.56808697483018,0.013,0.392,0.000704152353446901,"VCAN"
"CDC42EP1",2.49959307765095e-08,-4.42211646970437,0.04,0.451,0.000740729412631082,"CDC42EP1"
"TMC5",2.59464720150993e-08,-3.42288029432577,0.013,0.392,0.000768897751695454,"TMC5"
"CD163",3.0045339125132e-08,-5.15861166235742,0.027,0.412,0.000890363579634163,"CD163"
"BCAT1",3.13377153961248e-08,-3.74693716155591,0.027,0.412,0.000928661858048762,"BCAT1"
"PRSS23",3.31173809937632e-08,-4.38180897438379,0.04,0.451,0.000981400468369178,"PRSS23"
"DSP",3.37357041756929e-08,-4.18198362409251,0.013,0.392,0.000999723857542483,"DSP"
"PPP1R13L",3.52374947565687e-08,-2.82367384601435,0.013,0.392,0.00104422791961616,"PPP1R13L"
"PLSCR1",3.58709039875514e-08,-2.84281820068768,0.227,0.686,0.0010629983687671,"PLSCR1"
"AHNAK2",3.6038358206549e-08,-3.77534052128322,0,0.353,0.00106796070709287,"AHNAK2"
"ARHGAP32",3.6038358206549e-08,-4.22690778742836,0,0.353,0.00106796070709287,"ARHGAP32"
"EGFR",3.6038358206549e-08,-4.52532042714415,0,0.353,0.00106796070709287,"EGFR"
"NFIB",3.6038358206549e-08,-4.54118352898536,0,0.353,0.00106796070709287,"NFIB"
"OSMR",3.6038358206549e-08,-3.79649846729497,0,0.353,0.00106796070709287,"OSMR"
"PCGF2",3.6038358206549e-08,-3.71265236306343,0,0.353,0.00106796070709287,"PCGF2"
"TMPRSS4",3.6038358206549e-08,-4.70405250522284,0,0.353,0.00106796070709287,"TMPRSS4"
"VWA1",3.6038358206549e-08,-4.80450092299019,0,0.353,0.00106796070709287,"VWA1"
"MCM4",3.77221934786842e-08,-2.91971464192574,0.093,0.529,0.00111785948154733,"MCM4"
"EGFL7",3.81326032898971e-08,-3.38152091471534,0.04,0.471,0.00113002156589281,"EGFL7"
"KRTCAP3",3.8438040742064e-08,-4.02890985828088,0.013,0.392,0.00113907289935032,"KRTCAP3"
"VDR",3.91719293585584e-08,-2.92059812102194,0.027,0.431,0.00116082095461152,"VDR"
"STEAP1",4.01422970285958e-08,-1.35027181174064,0.013,0.392,0.00118957683014541,"STEAP1"
"LINC01272",4.04990725816815e-08,-2.90795009458114,0.08,0.51,0.00120014951688555,"LINC01272"
"TOM1L1",4.19197269484808e-08,-3.52956441918662,0.013,0.392,0.00124224918839128,"TOM1L1"
"C5AR1",4.56175745453666e-08,-4.02650204434437,0.053,0.471,0.00135183120407739,"C5AR1"
"EPDR1",4.57063609339482e-08,-3.88237001363027,0.013,0.392,0.00135446229991662,"EPDR1"
"EPHB2",4.96298165003706e-08,-4.00602731757021,0.027,0.412,0.00147072998217198,"EPHB2"
"AXL",5.38073827306013e-08,-4.3386370678545,0.013,0.373,0.00159452797983864,"AXL"
"KRT18",5.49482033175102e-08,-3.58674171223372,0.187,0.608,0.0016283350571111,"KRT18"
"FAM198B",5.61975036350274e-08,-3.66070171403778,0.027,0.412,0.0016653568227204,"FAM198B"
"PRSS22",6.13551364230073e-08,-3.95819372663706,0.013,0.373,0.0018181981127594,"PRSS22"
"PYGL",7.19524491730139e-08,-3.72502667224219,0.027,0.412,0.00213223887879309,"PYGL"
"PLPP2",7.39383074914754e-08,-3.34878958936849,0.04,0.431,0.00219108780420238,"PLPP2"
"C1orf53",7.96477813948647e-08,-3.28248663927167,0.013,0.373,0.00236028235385542,"C1orf53"
"ANKRD9",8.13579259476452e-08,-3.27192242140808,0.027,0.412,0.00241096077753252,"ANKRD9"
"ATP1B1",8.15430547788879e-08,-2.59433746253791,0.16,0.608,0.00241644688531756,"ATP1B1"
"FAM114A1",8.20980246521624e-08,-2.8965530524669,0.04,0.451,0.00243289286254218,"FAM114A1"
"SDSL",8.31152700003255e-08,-4.59967626182102,0.027,0.392,0.00246303791118964,"SDSL"
"ALDH7A1",8.31707641534212e-08,-3.5893569018455,0.013,0.373,0.00246468242492248,"ALDH7A1"
"MPZL2",8.31707641534212e-08,-4.85145182175009,0.013,0.373,0.00246468242492248,"MPZL2"
"PLXNA1",8.31707641534212e-08,-3.63188991410059,0.013,0.373,0.00246468242492248,"PLXNA1"
"WFDC3",8.31707641534212e-08,-3.66000009719504,0.013,0.373,0.00246468242492248,"WFDC3"
"CDK1",8.32602253853342e-08,-3.27004083241948,0.04,0.431,0.00246733351906899,"CDK1"
"SLC7A7",8.44424914392066e-08,-2.76107101294135,0.107,0.529,0.00250236879130945,"SLC7A7"
"APOC1",8.67373700457727e-08,-2.13096808447203,0.333,0.784,0.00257037522393643,"APOC1"
"GNA15",9.11485482825035e-08,-2.49786526892586,0.12,0.569,0.00270109607980371,"GNA15"
"CDC42BPA",9.46688864770445e-08,-2.81258688283,0.013,0.373,0.00280541778186074,"CDC42BPA"
"C1orf106",9.73454130704931e-08,-3.57611402831929,0,0.333,0.00288473397093099,"C1orf106"
"CCL7",9.73454130704931e-08,-5.45160724035955,0,0.333,0.00288473397093099,"CCL7"
"CD93",9.73454130704931e-08,-4.85798769243071,0,0.333,0.00288473397093099,"CD93"
"CLDN1",9.73454130704931e-08,-4.75210716675498,0,0.333,0.00288473397093099,"CLDN1"
"CX3CR1",9.73454130704931e-08,-4.92428557586626,0,0.333,0.00288473397093099,"CX3CR1"
"FAM83A",9.73454130704931e-08,-4.57761306372615,0,0.333,0.00288473397093099,"FAM83A"
"FAM83H",9.73454130704931e-08,-4.39114134440953,0,0.333,0.00288473397093099,"FAM83H"
"GPT2",9.73454130704931e-08,-4.12803512954806,0,0.333,0.00288473397093099,"GPT2"
"GULP1",9.73454130704931e-08,-3.79610035505118,0,0.333,0.00288473397093099,"GULP1"
"KCNK1",9.73454130704931e-08,-3.72285798538588,0,0.333,0.00288473397093099,"KCNK1"
"LAD1",9.73454130704931e-08,-4.45352054482289,0,0.333,0.00288473397093099,"LAD1"
"MMP7",9.73454130704931e-08,-3.84276486543935,0,0.333,0.00288473397093099,"MMP7"
"MUC16",9.73454130704931e-08,-4.15842304726953,0,0.333,0.00288473397093099,"MUC16"
"PITX1",9.73454130704931e-08,-3.30665671822002,0,0.333,0.00288473397093099,"PITX1"
"PTGFRN",9.73454130704931e-08,-3.84907735953347,0,0.333,0.00288473397093099,"PTGFRN"
"SFTPB",9.73454130704931e-08,-6.17357941049149,0,0.333,0.00288473397093099,"SFTPB"
"SGMS2",9.73454130704931e-08,-4.1912558019007,0,0.333,0.00288473397093099,"SGMS2"
"SIX1",9.73454130704931e-08,-3.82172988010703,0,0.333,0.00288473397093099,"SIX1"
"STAB1",9.73454130704931e-08,-4.75380321853071,0,0.333,0.00288473397093099,"STAB1"
